video_name,experiment_id,cfg,steps,phase,mean_mse,std_mse,mean_lpips,std_lpips,mean_flow_magnitude,flow_magnitude_variance,mean_warp_error,warp_error_variance,temporal_consistency_score,flicker_index
corgi_beach,corgi_beach_cfg7.0_steps25,7.0,25,cfg_ablation,0.009026624665906032,0.0037923066756053022,0.2204135368267695,0.019552645449302773,4.250135278701782,0.1644662543222754,0.009938193578273058,1.553501689814472e-05,12.12887386988399,0.11710675859025546
corgi_beach,corgi_beach_cfg7.5_steps15,7.5,15,steps_ablation,0.0062930301763117315,0.0026555000115689236,0.20103484590848286,0.01705924724096128,2.992619593938192,0.10052569388859005,0.007083383078376452,7.927459317264238e-06,10.833605951580882,0.09513535137687411
corgi_beach,corgi_beach_cfg7.5_steps20,7.5,20,steps_ablation,0.007021497438351313,0.0028446447574830246,0.1842828094959259,0.015839489301917555,3.2772223631540935,0.19929896248871246,0.00790485336134831,8.575120367124406e-06,10.049826933100483,0.10254646039434842
corgi_beach,corgi_beach_cfg7.5_steps25,7.5,25,cfg_ablation,0.00886944994951288,0.0036332641121952255,0.21432466308275858,0.017990984554685428,5.416814994812012,0.45374527220876787,0.009779789919654528,1.5231287249688154e-05,11.778216519821648,0.11694914208991188
corgi_beach,corgi_beach_cfg7.5_steps25_prompt_baseline,7.5,25,prompt_ablation,0.00886944994951288,0.0036332641121952255,0.21432466308275858,0.017990984554685428,5.416814994812012,0.45374527220876787,0.009779789919654528,1.5231287249688154e-05,11.778216519821648,0.11694914208991188
corgi_beach,corgi_beach_cfg7.5_steps25_prompt_enhanced,7.5,25,prompt_ablation,0.006386156240478158,0.002868901331477877,0.18636117080847422,0.03547802022622091,5.887143389383952,0.38623663566019073,0.0072409752601136764,8.721185613352211e-06,10.594249718907355,0.09836712319936071
corgi_beach,corgi_beach_cfg7.5_steps30,7.5,30,steps_ablation,0.009217292008300623,0.003688787197507526,0.23246341248353322,0.03346854252144444,4.238519938786824,0.22235033493497264,0.010344414847592513,1.4658346821820643e-05,13.118578645250086,0.1139717660844326
corgi_beach,corgi_beach_cfg7.5_steps40,7.5,40,steps_ablation,0.010685729359587033,0.004095504074788271,0.24745167791843414,0.03385049180356832,4.763128693898519,0.5020141344521749,0.011747412973393996,1.7604164712002385e-05,14.030857883178742,0.12336577049323491
corgi_beach,corgi_beach_cfg7.5_steps50,7.5,50,steps_ablation,0.010818779561668634,0.004109628400355319,0.25089215437571205,0.038928166444367585,5.062204678853353,0.3837035359157704,0.011697272739062707,1.7347808284239516e-05,14.401075791901667,0.1252871107842241
corgi_beach,corgi_beach_cfg8.0_steps25,8.0,25,cfg_ablation,0.008965662152816852,0.0034184335961968946,0.2114018589258194,0.015935598690705516,5.804282601674398,0.6291410498485936,0.009991524275392294,1.3379305220974878e-05,11.60531650263987,0.1166854447552136
corgi_beach,corgi_beach_cfg9.0_steps25,9.0,25,cfg_ablation,0.008490449531624715,0.002902804942605412,0.1911504109700521,0.012916618878898837,5.140663528442383,0.38274194605256223,0.009831411112099887,9.29962328167317e-06,10.498411299831252,0.11164406420929092
landscape,landscape_cfg5.0_steps25,5.0,25,cfg_ablation,0.00564382211305201,0.003282277528730206,0.13641511549552282,0.04743078649145426,0.3884986837704976,0.003298398283555631,0.005557758500799537,1.0735910272974256e-05,8.52075108545591,0.09724989639861244
landscape,landscape_cfg6.0_steps25,6.0,25,cfg_ablation,0.004979671499071022,0.003016393222546908,0.11852924525737762,0.04174357659738054,0.35725896755854286,0.0017740196737298277,0.004948209202848375,9.091420860943124e-06,7.304791134419698,0.09116217706884656
landscape,landscape_cfg7.0_steps25,7.0,25,cfg_ablation,0.0046217659410710136,0.002790885628254707,0.1026246910293897,0.03465008430067266,0.33802179495493573,0.0018127033835518664,0.004633826444235941,7.838175963767249e-06,6.201514359188446,0.0874480748815196
landscape,landscape_cfg7.5_steps15,7.5,15,steps_ablation,0.0032001879066228867,0.0022142698323093166,0.08957578192154567,0.03299589090244428,0.2811379065116247,0.001115490746735844,0.00317765997024253,4.934438472546132e-06,5.3480752858528495,0.07312483579984733
landscape,landscape_cfg7.5_steps20,7.5,20,steps_ablation,0.00407185348837326,0.0025634715766852173,0.09355200777451197,0.0320476206426164,0.31593892673651375,0.0019439354574375656,0.004091199052830537,6.6852006723946105e-06,5.604882118513924,0.08232999034225941
landscape,landscape_cfg7.5_steps25,7.5,25,cfg_ablation,0.004491347330622375,0.0026666900395508598,0.09700839072465897,0.03219859314261628,0.3306559642155965,0.0017019268642297744,0.004527015945253273,7.233808949196823e-06,5.825040205244093,0.08572944439947605
landscape,landscape_cfg7.5_steps25_prompt_baseline,7.5,25,prompt_ablation,0.004491347330622375,0.0026666900395508598,0.09700839072465897,0.03219859314261628,0.3306559642155965,0.0017019268642297744,0.004527015945253273,7.233808949196823e-06,5.825040205244093,0.08572944439947605
landscape,landscape_cfg7.5_steps25_prompt_enhanced,7.5,25,prompt_ablation,0.004519113712012768,0.00325812897620198,0.09706040720144908,0.03577821429951265,0.258942574262619,0.0012477873125673019,0.00454109450802207,1.0843679980306732e-05,5.955587444930225,0.08781733417085238
landscape,landscape_cfg7.5_steps30,7.5,30,steps_ablation,0.004534248254882792,0.0026912468978021876,0.09740440994501114,0.030340428593250597,0.328855295976003,0.0017354148416826676,0.004568235793461402,7.3328592273217905e-06,5.791158936214835,0.08632318436035089
landscape,landscape_cfg7.5_steps40,7.5,40,steps_ablation,0.005253891289855043,0.003114697648341454,0.100374473631382,0.02985079154710491,0.3417425046364466,0.002350676583803959,0.005320959351956844,9.783208276217807e-06,5.999349029989542,0.09153798116104943
landscape,landscape_cfg7.5_steps50,7.5,50,steps_ablation,0.005457867216318846,0.0032395178161956353,0.09996891568104425,0.028483697348208964,0.34961736798286436,0.002189594496314153,0.005549885674069325,1.0634930541340526e-05,5.960387488677729,0.09302594033735138
landscape,landscape_cfg8.0_steps25,8.0,25,cfg_ablation,0.004396700859069824,0.0027117307539993173,0.09211456204454103,0.03010255860711976,0.32152211566766103,0.0017800923304920025,0.004460277742085358,7.5274123937299676e-06,5.50583368916376,0.08486274523394448
landscape,landscape_cfg9.0_steps25,9.0,25,cfg_ablation,0.004433469606253008,0.00252810197413856,0.08239214022954305,0.02525571207428656,0.31409690181414285,0.0017237247029389697,0.004570832763177653,6.638271407397291e-06,4.8882707678837285,0.08468435305569853
mig21_missile,mig21_missile_cfg5.0_steps25,5.0,25,cfg_ablation,0.004484943595404426,0.0038404194948116325,0.18935956905285517,0.06711834021603057,0.6498880585034689,0.04084392327661699,0.004351821968642374,1.4387338274095148e-05,12.183657430756746,0.08853974672300476
