cfg,mean_mse,mean_lpips,mean_flow_magnitude,flow_magnitude_variance,mean_warp_error,warp_error_variance,flicker_index,mean_mse_delta,mean_lpips_delta,mean_flow_magnitude_delta,flow_magnitude_variance_delta,mean_warp_error_delta,warp_error_variance_delta,flicker_index_delta
5.0,0.05866918365160624,0.29688703616460166,12.822185770670574,1.093994856355065,0.05960833008090655,6.39729684994677e-05,0.30155495022024426,-55.310051136277536,-37.027081603986396,-104.96592658371529,-227.21439547473037,-41.133802631840396,-58.57398108138434,-36.43419393093077
6.0,0.045917170991500215,0.2519159704446793,7.795804691314697,1.1706862497448673,0.04975096806883812,8.375431545124397e-05,0.2535135384116854,-21.552708438407855,-16.270857378670172,-24.617936489109677,-250.15282866788814,-17.79466558851813,-107.60729954184269,-14.698549098645715
7.0,0.038479355598489445,0.23222587803999584,6.738207785288493,0.4733965500816783,0.042682213336229326,5.1985366731952536e-05,0.22527994960546494,-1.8631982538040035,-7.182970168833531,-7.7119788253567885,-41.59313917699492,-1.058074680321277,-28.859528548062624,-1.9246684916761947
7.5,0.03777552271882693,0.21666303674379986,6.255764547983805,0.33433579680009845,0.04223533198237419,4.034266407591488e-05,0.22102593311241694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.03791003090639909,0.20585125784079233,6.096076265970866,0.34032033649970095,0.04260993773738543,3.509973706933561e-05,0.21981594817978994,-0.3560723396823497,4.990135403572441,2.5526581249674085,-1.789978744986345,-0.8869487640527439,12.99598607745235,0.5474402553530155
9.0,0.03761983948449294,0.19262661437193554,5.858496220906575,0.32295378479855774,0.04230599602063497,3.024845078059125e-05,0.21749080504689897,0.4121272801246918,11.093919264266084,6.350436050302866,3.404365344805148,-0.1673102469995294,25.021186692898677,1.599417776790908
