steps,mean_mse,mean_lpips,mean_flow_magnitude,flow_magnitude_variance,mean_warp_error,warp_error_variance,flicker_index,mean_mse_delta,mean_lpips_delta,mean_flow_magnitude_delta,flow_magnitude_variance_delta,mean_warp_error_delta,warp_error_variance_delta,flicker_index_delta
15,0.0032001879066228867,0.08957578192154567,0.2811379065116247,0.001115490746735844,0.00317765997024253,4.934438472546132e-06,0.07312483579984733,28.747708180933973,7.661820536956891,14.975703771574716,34.45718672284596,29.806742263092477,31.786441870378574,14.702776494030049
20,0.00407185348837326,0.09355200777451197,0.31593892673651375,0.0019439354574375656,0.004091199052830537,6.6852006723946105e-06,0.08232999034225941,9.340044565001055,3.562973186471389,4.450861037391378,-14.219682307988881,9.62702357785385,7.583947553150748,3.965328459818434
25,0.004491347330622375,0.09700839072465897,0.3306559642155965,0.0017019268642297744,0.004527015945253273,7.233808949196823e-06,0.08572944439947605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.004534248254882792,0.09740440994501114,0.328855295976003,0.0017354148416826676,0.004568235793461402,7.3328592273217905e-06,0.08632318436035089,-0.9551905275264626,-0.4082319244694972,0.5445745531507888,-1.9676507937401007,-0.9105302191689747,-1.3692686497611384,-0.6925741383650711
40,0.005253891289855043,0.100374473631382,0.3417425046364466,0.002350676583803959,0.005320959351956844,9.783208276217807e-06,0.09153798116104943,-16.97806700527436,-3.469888410247984,-3.352892922149558,-38.11854276521943,-17.53789728830196,-35.2428346521931,-6.775427978405138
50,0.005457867216318846,0.09996891568104425,0.34961736798286436,0.002189594496314153,0.005549885674069325,1.0634930541340526e-05,0.09302594033735138,-21.519597896752696,-3.051823594093221,-5.73448109797424,-28.653853601698557,-22.59478961828188,-47.01702265058208,-8.511073399561104
