steps,mean_mse,mean_lpips,mean_flow_magnitude,flow_magnitude_variance,mean_warp_error,warp_error_variance,flicker_index,mean_mse_delta,mean_lpips_delta,mean_flow_magnitude_delta,flow_magnitude_variance_delta,mean_warp_error_delta,warp_error_variance_delta,flicker_index_delta
15,0.003302596047675858,0.1234762320915858,2.15309069554011,1.2022978315649737,0.0043756305007264015,5.091259943514775e-06,0.06557615447257246,13.781576235353166,10.4757989253026,48.04906922195201,-616.8759895470168,-3.586145365270603,5.043491380499784,18.15508197868767
20,0.002803529298398644,0.12918169796466827,1.481067991256714,0.09414922725398318,0.0029771818313747644,3.757126303583155e-06,0.06687609399003643,26.810341441533414,6.339154444056999,64.26399461446805,43.86306064868026,29.519919492189285,29.926265759581028,16.532640954275333
25,0.0038304992175350588,0.13792497515678406,4.144469912846883,0.16771350262751689,0.004224146467943986,5.361675589733337e-06,0.08012245116489274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0028980519583759207,0.12926148275534313,0.5641225675741831,0.0188992769769966,0.003090134678253283,5.248006237542574e-06,0.06838388568056482,24.342708514092102,6.281307929613793,86.38854716195343,88.73121324108833,26.845939133418817,2.1200341253099992,14.650781789201433
40,0.006382240975896517,0.21894515057404837,4.286668761571248,1.691489659136296,0.006688871545096239,1.430292591766891e-05,0.1046687588095665,-66.61642813240188,-58.742207729358576,-3.4310503324823762,-908.5590203747686,-58.348475741938586,-166.7622402417724,-30.635991894652893
50,0.007495256032173833,0.24348080158233643,4.947011009852091,1.1490454825057248,0.007764159686242541,1.567830085381155e-05,0.11264382994600705,-95.67308610487223,-76.53133618879643,-19.36414339786903,-585.1240147656424,-83.80422518875348,-192.41420133349231,-40.58959543584734
