steps,mean_mse,mean_lpips,mean_flow_magnitude,flow_magnitude_variance,mean_warp_error,warp_error_variance,flicker_index,mean_mse_delta,mean_lpips_delta,mean_flow_magnitude_delta,flow_magnitude_variance_delta,mean_warp_error_delta,warp_error_variance_delta,flicker_index_delta
15,0.0021818420578104754,0.06661996096372605,0.3889446715513865,0.0059445376580799176,0.0024511566657262544,4.510237176133112e-06,0.05954966853771891,-8.632419330843517,4.848940150554723,-25.10543298891798,-130.59745005239822,-14.385930861958792,16.01964687856992,-3.8549727836715544
20,0.0020885093933126577,0.06993203610181808,0.34151116013526917,0.0032897298858949615,0.0022350254391009607,5.6978226761553446e-06,0.056961621423917155,-3.985449991015815,0.11841411704278679,-9.848275819934544,-27.613511206786352,-4.299928652652361,-6.093125855759948,0.6585966310178685
25,0.002008463100840648,0.07001494367917378,0.31089350978533425,0.002577885252733346,0.002142882999032736,5.370586105552098e-06,0.05733925583107131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0020389172753008705,0.06654308512806892,0.3201875944932302,0.003175379651786231,0.002174982420789699,5.234761108547604e-06,0.057791225745209625,-1.5162924550356787,4.958739332868423,-2.989475307578252,-23.177695687554685,-1.4979549406781492,2.529053521068757,-0.7882381931671342
40,0.0019463098821385454,0.06579550268749396,0.2761279215415319,0.0013908619567935688,0.0020711501866268614,5.057334942283595e-06,0.056203912012279034,3.094566122528632,6.026486304144404,11.1824747540749,46.046397708399546,3.3474908540621935,5.832718387005569,1.980046309176283
50,0.0019667574010478954,0.06394738977154096,0.2773169070482254,0.0015209223211066934,0.0020984938368201257,4.845683518644527e-06,0.05681930748479707,2.076498182879075,8.666084108323917,10.800033349133857,41.001162891402906,2.0714692417946674,9.773655548785054,0.906792979326539
