cfg,mean_mse,mean_lpips,mean_flow_magnitude,flow_magnitude_variance,mean_warp_error,warp_error_variance,flicker_index,mean_mse_delta,mean_lpips_delta,mean_flow_magnitude_delta,flow_magnitude_variance_delta,mean_warp_error_delta,warp_error_variance_delta,flicker_index_delta
5.0,0.009581836747626464,0.25439456701278684,5.261304871241252,0.5777369661790731,0.010173164897908767,2.0194092567899076e-05,0.12266817848597254,-8.03191632140288,-18.69589031597162,2.870877512333375,-27.32627788422592,-4.022325443450161,-32.58296713111054,-4.890190978625396
6.0,0.009102617669850589,0.24462023973464966,4.6534827709197994,0.3316345031371368,0.009836470211545626,1.7705105596286307e-05,0.11705527241740908,-2.628885913613108,-14.135366511782573,14.09190132251699,26.911744661759908,-0.579565536241092,-16.241689267916616,-0.09074912872435748
7.0,0.009026624665906032,0.2204135368267695,4.250135278701782,0.1644662543222754,0.009938193578273058,1.553501689814472e-05,0.11710675859025546,-1.772090910798644,-2.840958038347549,21.538112658963335,63.753615873135836,-1.6197041032566966,-1.9941167379847395,-0.13477354132483324
7.5,0.00886944994951288,0.21432466308275858,5.416814994812012,0.45374527220876787,0.009779789919654528,1.5231287249688154e-05,0.11694914208991188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.008965662152816852,0.2114018589258194,5.804282601674398,0.6291410498485936,0.009991524275392294,1.3379305220974878e-05,0.1166854447552136,-1.0847595268211276,1.363727400710101,-7.153052249956582,-38.655119597395235,-2.1650194684881843,12.159064420186768,0.22548034982209844
9.0,0.008490449531624715,0.1911504109700521,5.140663528442383,0.38274194605256223,0.009831411112099887,9.29962328167317e-06,0.11164406420929092,4.273099459893556,10.8126856607996,5.098041314575346,15.648279002571527,-0.5278353918586192,38.943943941024614,4.536226419294595
